	location	address	adname	cityname	id	importance	name	pname	tel	type	typecode	经	纬	keywords
381	115.215930,37.912658	兴华南路84号	辛集市	石家庄市	B0FFHE5IMG	[]	戴尔	河北省	13333118890	购物服务;家电电子卖场;数码电子	060306	115.215930	37.912658	戴尔
382	116.253788,40.220947	府学路南50米	昌平区	北京市	B0FFHT89FB	[]	戴尔	北京市	[]	购物服务;家电电子卖场;数码电子	060306	116.253788	40.220947	戴尔
383	115.215738,37.924226	兴华北路与龙泉街交叉口南50米	辛集市	石家庄市	B0FFIHNMM6	[]	戴尔	河北省	[]	购物服务;家电电子卖场;数码电子	060306	115.215738	37.924226	戴尔
384	115.215984,37.925312	兴华北路与龙泉街交叉口北100米	辛集市	石家庄市	B0FFIJNQHB	[]	戴尔	河北省	[]	购物服务;家电电子卖场;数码电子	060306	115.215984	37.925312	戴尔
385	115.674869,30.739464	[]	英山县	黄冈市	B0FFIL37M8	[]	戴尔	湖北省	[]	购物服务;家电电子卖场;数码电子	060306	115.674869	30.739464	戴尔
386	112.349685,28.579978	桃花仑西路581号(老市委正对面)	赫山区	益阳市	B0FFIA74XS	[]	戴尔	湖南省	[]	购物服务;家电电子卖场;数码电子	060306	112.349685	28.579978	戴尔
387	121.569765,31.209314	龙阳路2345号上海新国际博览中心F1	浦东新区	上海市	B0FFIA004Q	[]	戴尔	上海市	[]	购物服务;家电电子卖场;数码电子	060306	121.569765	31.209314	戴尔
388	112.423980,34.414668	酒城南路眼科医院隔壁	伊川县	洛阳市	B0FFH5U98A	[]	戴尔	河南省	[]	购物服务;家电电子卖场;数码电子	060306	112.423980	34.414668	戴尔
389	116.808602,33.973278	淮海中路147-5号附近	相山区	淮北市	B0FFHSPBO4	[]	戴尔	安徽省	[]	购物服务;家电电子卖场;数码电子	060306	116.808602	33.973278	戴尔
390	114.465504,38.529972	203省道西50米	行唐县	石家庄市	B0FFG7AJG5	[]	戴尔	河北省	[]	购物服务;家电电子卖场;数码电子	060306	114.465504	38.529972	戴尔
391	118.916170,32.093634	学衡路5号A07	栖霞区	南京市	B0FFI6TVVO	[]	戴尔	江苏省	[]	购物服务;家电电子卖场;数码电子	060306	118.916170	32.093634	戴尔
392	121.581743,31.346217	季景北路与学前街交叉口南50米	浦东新区	上海市	B0FFHVMXGK	[]	戴尔	上海市	[]	购物服务;家电电子卖场;数码电子	060306	121.581743	31.346217	戴尔
393	118.282511,36.813863	桑坡路123号	临淄区	淄博市	B0FFI6IDFR	[]	戴尔	山东省	0533-7511760;0533-7511861	购物服务;家电电子卖场;数码电子	060306	118.282511	36.813863	戴尔
394	115.659751,34.441874	民主东路高科技电子城A区电子城南门第三家	梁园区	商丘市	B0FFGXR0UN	[]	戴尔	河南省	[]	购物服务;家电电子卖场;数码电子	060306	115.659751	34.441874	戴尔
395	106.930907,28.960778	万新路与勤俭路交叉口旁	綦江区	重庆市	B0FFGLMWTB	[]	戴尔	重庆市	[]	购物服务;家电电子卖场;数码电子	060306	106.930907	28.960778	戴尔
396	106.530089,29.577652	建兴北路泰兴E世界一楼T1B	江北区	重庆市	B0FFIAXKOV	[]	戴尔	重庆市	[]	购物服务;家电电子卖场;数码电子	060306	106.530089	29.577652	戴尔
397	114.988635,38.747374	光明路南50米	唐县	保定市	B0FFG9B81D	[]	戴尔	河北省	[]	购物服务;家电电子卖场;数码电子	060306	114.988635	38.747374	戴尔
398	112.381241,24.788134	万福南街一巷与惠福南路交叉口西50米	连州市	清远市	B0FFHTR215	[]	戴尔	广东省	[]	购物服务;家电电子卖场;数码电子	060306	112.381241	24.788134	戴尔
399	113.666681,35.258761	交通巷与南干道交叉口西北50米	获嘉县	新乡市	B0FFFZ427C	[]	戴尔	河南省	13903734199;13837301840	购物服务;家电电子卖场;数码电子	060306	113.666681	35.258761	戴尔
400	117.850767,36.777053	米山路7号-1	周村区	淄博市	B0FFHF2G2R	[]	戴尔电脑	山东省	[]	购物服务;家电电子卖场;数码电子	060306	117.850767	36.777053	戴尔
401	115.854673,35.353315	龙太线东50米	巨野县	菏泽市	B0FFHC2FBN	[]	戴尔电脑	山东省	[]	购物服务;家电电子卖场;数码电子	060306	115.854673	35.353315	戴尔
402	114.949909,36.102308	卫河街68号附近	魏县	邯郸市	B0FFI1NGYN	[]	戴尔电脑	河北省	[]	购物服务;家电电子卖场;数码电子	060306	114.949909	36.102308	戴尔
403	119.353226,35.475884	定南街与盛南路交叉口南100米	东港区	日照市	B0FFHET2II	[]	戴尔电脑	山东省	[]	购物服务;家电电子卖场;数码电子	060306	119.353226	35.475884	戴尔
404	118.384196,33.102581	宁徐路237号附近	盱眙县	淮安市	B0FFHVZ32Q	[]	戴尔电脑	江苏省	[]	购物服务;家电电子卖场;数码电子	060306	118.384196	33.102581	戴尔
405	116.292526,35.400682	327国道卧龙山国税局	嘉祥县	济宁市	B0FFG413L1	[]	戴尔电脑	山东省	[]	购物服务;家电电子卖场;数码电子	060306	116.292526	35.400682	戴尔
406	119.838287,34.006455	[]	滨海县	盐城市	B0FFIL9DO8	[]	戴尔电脑	江苏省	[]	购物服务;家电电子卖场;数码电子	060306	119.838287	34.006455	戴尔
407	115.095015,38.346465	滨河街与车站南街交叉口北100米	定州市	保定市	B0FFH7Y4RP	[]	戴尔电脑	河北省	[]	购物服务;家电电子卖场;数码电子	060306	115.095015	38.346465	戴尔
408	119.758407,32.264041	华鹏路	扬中市	镇江市	B0FFHO5A6C	[]	戴尔电脑	江苏省	[]	购物服务;家电电子卖场;数码电子	060306	119.758407	32.264041	戴尔
409	120.827052,32.490307	府前路110号附近	如东县	南通市	B0FFG3YIDM	[]	戴尔电脑	江苏省	[]	购物服务;家电电子卖场;数码电子	060306	120.827052	32.490307	戴尔
410	120.141208,28.933013	环镇南路68号附近	永康市	金华市	B0FFIAAEDV	[]	戴尔电脑	浙江省	[]	购物服务;家电电子卖场;数码电子	060306	120.141208	28.933013	戴尔
411	118.384451,37.649213	盐窝镇310省道政和小区附近	利津县	东营市	B0FFFV9CJW	[]	戴尔电脑	山东省	[]	购物服务;家电电子卖场;数码电子	060306	118.384451	37.649213	戴尔
412	120.449684,30.261442	南虹路395-397号	萧山区	杭州市	B0FFFT08RB	[]	戴尔电脑	浙江省	[]	购物服务;家电电子卖场;数码电子	060306	120.449684	30.261442	戴尔
413	120.630987,29.890639	平水镇人民路25号	柯桥区	绍兴市	B0FFH1H37X	[]	戴尔电脑	浙江省	[]	购物服务;家电电子卖场;数码电子	060306	120.630987	29.890639	戴尔
414	108.523386,41.575377	杭盖路与海流图路交叉口南150米	乌拉特中旗	巴彦淖尔市	B0FFHBTAJW	[]	戴尔电脑	内蒙古自治区	[]	购物服务;家电电子卖场;数码电子	060306	108.523386	41.575377	戴尔
415	115.793402,33.535938	008县道与014县道交叉口东150米	谯城区	亳州市	B0FFHB85WN	[]	戴尔电脑	安徽省	[]	购物服务;家电电子卖场;数码电子	060306	115.793402	33.535938	戴尔
416	116.601107,34.697934	工农中路18号	丰县	徐州市	B0FFI61U7V	[]	戴尔电脑	江苏省	[]	购物服务;家电电子卖场;数码电子	060306	116.601107	34.697934	戴尔
417	116.819653,23.429470	凤翔街道头份社区荣南路男仕界西南50米	澄海区	汕头市	B0FFHF1SYO	[]	戴尔电脑	广东省	[]	购物服务;家电电子卖场;数码电子	060306	116.819653	23.429470	戴尔
418	114.676251,35.184915	桂陵大道与长城大道交叉口南250米易诚宾馆旁	长垣县	新乡市	B0FFG264S0	[]	戴尔电脑	河南省	13598626816	购物服务;家电电子卖场;数码电子	060306	114.676251	35.184915	戴尔
419	118.584192,39.802119	177乡道东50米	滦县	唐山市	B0FFHGSO9U	[]	戴尔电脑	河北省	[]	购物服务;家电电子卖场;数码电子	060306	118.584192	39.802119	戴尔
420	120.742128,32.482327	010县道东50米	如东县	南通市	B0FFHUXCLX	[]	戴尔电脑	江苏省	[]	购物服务;家电电子卖场;数码电子	060306	120.742128	32.482327	戴尔
421	121.489610,30.914927	南桥镇望园南路1518弄A1栋	奉贤区	上海市	B0FFHHOB1D	[]	戴尔电脑	上海市	[]	购物服务;家电电子卖场;数码电子	060306	121.489610	30.914927	戴尔
422	120.888701,28.048141	车站路吕庄大厦2层	乐清市	温州市	B0FFH2TSCB	[]	戴尔电脑	浙江省	[]	购物服务;家电电子卖场;数码电子	060306	120.888701	28.048141	戴尔
423	112.907502,33.738715	南环路华泰小区往西三十米门面房	鲁山县	平顶山市	B0FFFR4OPL	[]	戴尔电脑	河南省	[]	购物服务;家电电子卖场;数码电子	060306	112.907502	33.738715	戴尔
424	106.285639,38.467237	新华东街99号王府井百货F5	兴庆区	银川市	B0FFI29I93	[]	戴尔	宁夏回族自治区	[]	购物服务;家电电子卖场;数码电子	060306	106.285639	38.467237	戴尔
425	115.762718,39.210260	北河镇	定兴县	保定市	B0FFHD04IZ	[]	戴尔电脑	河北省	[]	购物服务;家电电子卖场;数码电子	060306	115.762718	39.210260	戴尔
426	115.397871,36.067101	324省道附近	南乐县	濮阳市	B0FFFUE6JQ	[]	戴尔电脑	河南省	15239995393	购物服务;家电电子卖场;数码电子	060306	115.397871	36.067101	戴尔
427	115.207486,29.850486	[]	阳新县	黄石市	B0FFIKXVTM	[]	戴尔电脑	湖北省	[]	购物服务;家电电子卖场;数码电子	060306	115.207486	29.850486	戴尔
428	103.487898,29.797861	上街与下街交叉口东50米	夹江县	乐山市	B0FFIACQG5	[]	戴尔电脑	四川省	[]	购物服务;家电电子卖场;数码电子	060306	103.487898	29.797861	戴尔
429	113.596162,35.036073	002县道西50米	武陟县	焦作市	B0FFI8SI7O	[]	戴尔电脑	河南省	[]	购物服务;家电电子卖场;数码电子	060306	113.596162	35.036073	戴尔
430	116.337530,31.401180	迎驾大道119-4号附近	霍山县	六安市	B0FFGQFR2M	[]	戴尔电脑	安徽省	[]	购物服务;家电电子卖场;数码电子	060306	116.337530	31.401180	戴尔
431	114.442606,33.121352	留盆镇	汝南县	驻马店市	B0FFFRNUZ9	[]	戴尔电脑	河南省	18839680007	购物服务;家电电子卖场;数码电子	060306	114.442606	33.121352	戴尔
432	117.105555,35.901987	磁窑镇333省道磁窑公寓旁	宁阳县	泰安市	B0FFHDTS10	[]	戴尔电脑	山东省	[]	购物服务;家电电子卖场;数码电子	060306	117.105555	35.901987	戴尔
433	115.188893,36.439580	109乡道东200米	大名县	邯郸市	B0FFI497Y1	[]	戴尔电脑	河北省	[]	购物服务;家电电子卖场;数码电子	060306	115.188893	36.439580	戴尔
434	121.339710,30.847501	珠港街305号靠近中国邮政储蓄银行(朱行支所)	金山区	上海市	B0FFI9AA8P	[]	戴尔电脑	上海市	13761971988	购物服务;家电电子卖场;数码电子	060306	121.339710	30.847501	戴尔
435	113.186296,23.473029	狮岭益群太平庄平西队一巷5号	花都区	广州市	B0FFHUJS56	[]	戴尔电脑	广东省	15322098812	购物服务;家电电子卖场;数码电子	060306	113.186296	23.473029	戴尔
436	118.462128,30.471201	共和路137号附近	泾县	宣城市	B0FFI26IS9	[]	戴尔电脑	安徽省	[]	购物服务;家电电子卖场;数码电子	060306	118.462128	30.471201	戴尔
437	119.706678,32.116097	培远路与谐和路交叉口西北50米	丹阳市	镇江市	B0FFHIFLC1	[]	戴尔电脑	江苏省	[]	购物服务;家电电子卖场;数码电子	060306	119.706678	32.116097	戴尔
438	115.073939,36.104314	301省道西50米	南乐县	濮阳市	B0FFG6FNQY	[]	戴尔电脑	河南省	15939313207	购物服务;家电电子卖场;数码电子	060306	115.073939	36.104314	戴尔
439	118.517982,32.994583	[]	盱眙县	淮安市	B0FFIKZEOB	[]	戴尔电脑	江苏省	[]	购物服务;家电电子卖场;数码电子	060306	118.517982	32.994583	戴尔
440	108.510207,41.581388	杭盖北街与杭盖北路交叉口东150米	乌拉特中旗	巴彦淖尔市	B0FFIC8FNN	[]	戴尔电脑	内蒙古自治区	[]	购物服务;家电电子卖场;数码电子	060306	108.510207	41.581388	戴尔
441	118.344240,29.820109	永佳大道347号	徽州区	黄山市	B0FFGAD9RO	[]	戴尔电脑	安徽省	[]	购物服务;家电电子卖场;数码电子	060306	118.344240	29.820109	戴尔
442	110.326977,25.413536	灵北路4号	灵川县	桂林市	B0FFGP1LHC	[]	戴尔电脑	广西壮族自治区	[]	购物服务;家电电子卖场;数码电子	060306	110.326977	25.413536	戴尔
443	115.859421,39.237718	杨各庄西引线大街49号附近	定兴县	保定市	B0FFI1RT9D	[]	戴尔电脑	河北省	[]	购物服务;家电电子卖场;数码电子	060306	115.859421	39.237718	戴尔
444	115.201092,35.782446	101省道南50米	华龙区	濮阳市	B0FFHO5TKD	[]	戴尔电脑	河南省	[]	购物服务;家电电子卖场;数码电子	060306	115.201092	35.782446	戴尔
445	120.192115,32.221302	黄桥镇溪桥府前街46号	泰兴市	泰州市	B0FFFVO51H	[]	戴尔电脑	江苏省	[]	购物服务;家电电子卖场;数码电子	060306	120.192115	32.221302	戴尔
446	115.648130,33.557488	G105(京珠线)	谯城区	亳州市	B0FFIB0P6G	[]	戴尔电脑	安徽省	[]	购物服务;家电电子卖场;数码电子	060306	115.648130	33.557488	戴尔
447	120.605685,31.509667	北灵路与盛北街交叉口东南50米	相城区	苏州市	B0FFI9GHG2	[]	戴尔电脑	江苏省	[]	购物服务;家电电子卖场;数码电子	060306	120.605685	31.509667	戴尔
448	113.182480,33.776929	常绿大悦城	新华区	平顶山市	B0FFHMGVU3	[]	戴尔电脑	河南省	[]	购物服务;家电电子卖场;数码电子	060306	113.182480	33.776929	戴尔
449	113.149132,22.716779	均安镇永安路3号	顺德区	佛山市	B0FFHHCTB9	[]	戴尔电脑	广东省	[]	购物服务;家电电子卖场;数码电子	060306	113.149132	22.716779	戴尔
450	112.681840,37.541450	002乡道与914县道交叉口东北150米	榆次区	晋中市	B0FFHM4VFW	[]	戴尔电脑	山西省	[]	购物服务;家电电子卖场;数码电子	060306	112.681840	37.541450	戴尔
451	114.743097,22.977906	蕉田路与飞鹅路交叉口东50米	惠东县	惠州市	B0FFID222Q	[]	戴尔电脑	广东省	[]	购物服务;家电电子卖场;数码电子	060306	114.743097	22.977906	戴尔
452	108.515258,41.581846	杭盖北街与杭盖北路交叉口东北150米	乌拉特中旗	巴彦淖尔市	B0FFG6R4ED	[]	戴尔电脑	内蒙古自治区	15147826070	购物服务;家电电子卖场;数码电子	060306	108.515258	41.581846	戴尔
453	119.661740,30.899838	泗安镇浙皖大道621号	长兴县	湖州市	B0FFH65UB0	[]	戴尔电脑	浙江省	13665725700	购物服务;家电电子卖场;数码电子	060306	119.661740	30.899838	戴尔
454	118.594330,36.505787	东城街道东五路舜天科技旁	临朐县	潍坊市	B0FFI185PJ	[]	戴尔电脑	山东省	0536-3356167	购物服务;家电电子卖场;数码电子	060306	118.594330	36.505787	戴尔
455	112.167797,37.112718	371县道东50米	平遥县	晋中市	B0FFHD8LWO	[]	戴尔电脑	山西省	[]	购物服务;家电电子卖场;数码电子	060306	112.167797	37.112718	戴尔
456	118.556566,34.894653	南古街162附近	临沭县	临沂市	B0FFFRKU9J	[]	戴尔电脑	山东省	15854973889	购物服务;家电电子卖场;数码电子	060306	118.556566	34.894653	戴尔
457	111.674608,38.280405	宜芳街与新建路交叉口东50米	岚县	吕梁市	B0FFI6V133	[]	戴尔电脑	山西省	[]	购物服务;家电电子卖场;数码电子	060306	111.674608	38.280405	戴尔
458	114.695244,35.117349	华豫大道79号附近	长垣县	新乡市	B0FFHJPOUQ	[]	戴尔电脑	河南省	0373-8711055	购物服务;家电电子卖场;数码电子	060306	114.695244	35.117349	戴尔
459	120.573574,31.539040	鹅湖镇甘露月溪路111号	锡山区	无锡市	B0FFGBNIIL	[]	戴尔电脑	江苏省	15961787532	购物服务;家电电子卖场;数码电子	060306	120.573574	31.539040	戴尔
460	115.005912,38.665783	唐王线附近	唐县	保定市	B0FFI78GO3	[]	戴尔电脑	河北省	[]	购物服务;家电电子卖场;数码电子	060306	115.005912	38.665783	戴尔
461	116.704122,35.856696	035县道西50米	宁阳县	泰安市	B0FFHZVKH1	[]	戴尔电脑	山东省	[]	购物服务;家电电子卖场;数码电子	060306	116.704122	35.856696	戴尔
462	114.265398,33.268809	大寺巷26号	上蔡县	驻马店市	B0FFHNLF67	[]	戴尔电脑	河南省	[]	购物服务;家电电子卖场;数码电子	060306	114.265398	33.268809	戴尔
463	120.961520,31.669497	董浜镇徐市温塘桥西堍3号	常熟市	苏州市	B0FFFVW8GC	[]	戴尔电脑	江苏省	15312692089	购物服务;家电电子卖场;数码电子	060306	120.961520	31.669497	戴尔
464	116.411499,28.734501	官康路与平安路交叉口东北50米	余干县	上饶市	B0FFHNEFEP	[]	戴尔电脑	江西省	[]	购物服务;家电电子卖场;数码电子	060306	116.411499	28.734501	戴尔
465	118.377186,34.810648	G205(山深线)	郯城县	临沂市	B0FFI1N9KW	[]	戴尔电脑	山东省	[]	购物服务;家电电子卖场;数码电子	060306	118.377186	34.810648	戴尔
466	118.695895,25.361324	解放东路326号	仙游县	莆田市	B0FFHRL2BC	[]	戴尔电脑	福建省	0594-8286982	购物服务;家电电子卖场;数码电子	060306	118.695895	25.361324	戴尔
467	119.939601,31.411764	岱华东路与芳阳北路交叉口巨涛美容美发东南侧30米	宜兴市	无锡市	B0FFGPF8PB	[]	戴尔电脑	江苏省	13961592753	购物服务;家电电子卖场;数码电子	060306	119.939601	31.411764	戴尔
468	107.979293,39.089487	西鄂尔多斯路与阿尔巴斯街交叉口东南150米	鄂托克旗	鄂尔多斯市	B0FFFYU58M	[]	戴尔电脑	内蒙古自治区	[]	购物服务;家电电子卖场;数码电子	060306	107.979293	39.089487	戴尔
469	118.917994,37.093172	道口社区	寿光市	潍坊市	B0FFGD1WSH	[]	戴尔电脑	山东省	13455694740	购物服务;家电电子卖场;数码电子	060306	118.917994	37.093172	戴尔
470	120.070625,33.882174	建华中路28附近	射阳县	盐城市	B0FFG0XNW7	[]	戴尔电脑	江苏省	15358290077	购物服务;家电电子卖场;数码电子	060306	120.070625	33.882174	戴尔
